Metrics/EpRet,Metrics/EpRet/Min,Metrics/EpRet/Max,Metrics/EpRet/Std,Metrics/EpCost,Metrics/EpCost/Min,Metrics/EpCost/Max,Metrics/EpCost/Std,Eval/EpRet,Eval/EpCost,Train/Epoch,Train/TotalSteps,Loss/Loss_reward_critic,Loss/Loss_actor,Misc/Reward_critic_norm,Misc/Entropy,Misc/Ratio,Time/Total,Time/FPS
-0.0009496413404121995,-0.0009496413404121995,-0.0009496413404121995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10000,0.007491706576911383,-0.010127982780560884,0.7005300948629156,0.825107741355896,1.0000413298606872,28.039217710494995,356
-0.002867099130526185,-0.002867099130526185,-0.002867099130526185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20000,0.0026354521833127365,0.00032545159130592527,0.4236299805343151,0.8252261638641357,0.9996954262256622,55.76802206039429,358
-0.004473728593438864,-0.004473728593438864,-0.004473728593438864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,30000,0.0010502565957722255,-0.0003129305242461133,0.28466697260737417,0.825378668308258,0.9999970495700836,82.85254335403442,362
-0.001642553135752678,-0.001642553135752678,-0.001642553135752678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,40000,0.000613906912622042,-0.0005537500763381775,0.17288427501916886,0.8254955768585205,0.9998373746871948,110.98568964004517,360
-0.0007542751845903695,-0.0007542751845903695,-0.0007542751845903695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,50000,9.307311083830427e-05,-0.0003256429316995657,0.06219005174934864,0.8255870640277863,1.0000752329826355,138.28845596313477,361
0.0017868103459477425,0.0017868103459477425,0.0017868103459477425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,60000,8.60690648551099e-05,-0.0010940764606292674,0.033786362037062645,0.8257057011127472,1.000058799982071,166.82755541801453,359
-6.554766878252849e-05,-6.554766878252849e-05,-6.554766878252849e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,70000,7.521485276811291e-05,0.000623193184789253,0.022340385336428882,0.825814163684845,0.9998236954212188,194.3637092113495,360
0.002139365766197443,0.002139365766197443,0.002139365766197443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,80000,3.390719211893156e-05,-0.00025300516473251153,0.017694184137508274,0.825890165567398,0.9999480903148651,223.74721956253052,357
-0.0019385740160942078,-0.0019385740160942078,-0.0019385740160942078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,90000,2.419253723928705e-05,-0.0004016217276820555,0.014245105022564531,0.8260177552700043,1.000050961971283,255.18090653419495,352
-0.00033960375003516674,-0.00033960375003516674,-0.00033960375003516674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,100000,2.6407768746139482e-05,-0.0001978187651268115,0.013825321919284761,0.8261412501335144,1.000016951560974,286.87117648124695,348
