Metrics/EpRet,Metrics/EpRet/Min,Metrics/EpRet/Max,Metrics/EpRet/Std,Metrics/EpCost,Metrics/EpCost/Min,Metrics/EpCost/Max,Metrics/EpCost/Std,Eval/EpRet,Eval/EpCost,Train/Epoch,Train/TotalSteps,Loss/Loss_reward_critic,Loss/Loss_actor,Misc/Reward_critic_norm,Misc/Entropy,Misc/Ratio,Time/Total,Time/FPS
-0.13862620294094086,-0.13862620294094086,-0.13862620294094086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10000,0.019551067799329757,-0.010807281239516974,0.04771824274212122,0.412598517537117,1.0003611326217652,27.803260803222656,359
-31.226837158203125,-31.226837158203125,-31.226837158203125,0.0,61.45000076293945,61.45000076293945,61.45000076293945,0.0,0.0,0.0,1,20000,1.5175080835819243,-0.0003469591386149773,1.9881073713302613,0.4126683384180069,0.9999572515487671,54.45939660072327,367
-51.16484832763672,-51.16484832763672,-51.16484832763672,0.0,101.44999694824219,101.44999694824219,101.44999694824219,0.0,0.0,0.0,2,30000,0.7325540543999522,-0.004609264323445927,2.3126388251781465,0.4128186732530594,0.998539412021637,81.09777474403381,369
-6.630260467529297,-6.630260467529297,-6.630260467529297,0.0,12.850000381469727,12.850000381469727,12.850000381469727,0.0,0.0,0.0,3,40000,0.08817629124969244,-0.0005010669529717405,0.8682122744619847,0.41293885409832,0.9999809741973877,107.53636288642883,371
-36.700889587402344,-36.700889587402344,-36.700889587402344,0.0,73.05000305175781,73.05000305175781,73.05000305175781,0.0,0.0,0.0,4,50000,1.36946339905262,-0.00018749118641570028,2.1573107153177262,0.413087460398674,1.0001779913902282,133.9976725578308,373
-18.15827178955078,-18.15827178955078,-18.15827178955078,0.0,34.25,34.25,34.25,0.0,0.0,0.0,5,60000,0.542300440184772,-0.0021837145627841893,1.5362826108932495,0.41323502361774445,0.9998476028442382,160.75184631347656,373
-47.99781799316406,-47.99781799316406,-47.99781799316406,0.0,97.0999984741211,97.0999984741211,97.0999984741211,0.0,0.0,0.0,6,70000,0.9003789067268372,0.0005115115865272912,1.753177970647812,0.41336709856987,0.9998944461345672,187.43482160568237,373
-60.80803298950195,-60.80803298950195,-60.80803298950195,0.0,121.05000305175781,121.05000305175781,121.05000305175781,0.0,0.0,0.0,7,80000,0.8346478283405304,-0.001119995914720917,2.059120514988899,0.41345045864582064,1.0003884434700012,214.0378487110138,373
-24.40306854248047,-24.40306854248047,-24.40306854248047,0.0,47.54999923706055,47.54999923706055,47.54999923706055,0.0,0.0,0.0,8,90000,0.28660173118114474,-0.0007623676127474832,1.2779087677598,0.41349167227745054,1.0002250015735625,240.5373854637146,374
-8.68525218963623,-8.68525218963623,-8.68525218963623,0.0,16.850000381469727,16.850000381469727,16.850000381469727,0.0,0.0,0.0,9,100000,0.11123214736580848,-0.0007841597933042843,1.7033934533596038,0.41340760588645936,1.0001534044742584,270.5849435329437,369
