Metrics/EpRet,Metrics/EpRet/Min,Metrics/EpRet/Max,Metrics/EpRet/Std,Metrics/EpCost,Metrics/EpCost/Min,Metrics/EpCost/Max,Metrics/EpCost/Std,Eval/EpRet,Eval/EpCost,Train/Epoch,Train/TotalSteps,Loss/Loss_reward_critic,Loss/Loss_cost_critic,Loss/Loss_actor,Misc/Reward_critic_norm,Misc/Cost_critic_norm,Misc/Entropy,Misc/Ratio,Time/Total,Time/FPS
-148.49826049804688,-148.49826049804688,-148.49826049804688,0.0,437.14984130859375,437.14984130859375,437.14984130859375,0.0,0.0,0.0,124,20000,0.11328264247284581,0.6572483726724561,-0.014490146523249953,0.952521354693671,1.9773156944002956,0.41232341888745627,0.9999560569763184,161.90001130104065,123
-197.4322052001953,-197.4322052001953,-197.4322052001953,0.0,397.0997619628906,397.0997619628906,397.0997619628906,0.0,0.0,0.0,249,40000,0.0036875615232624115,0.02197145711568992,-0.02610769157397404,0.1979636749178171,0.3513944356961952,0.4117542569796244,1.0003745613733928,317.6054708957672,125
-62.849876403808594,-62.849876403808594,-62.849876403808594,0.0,283.5167541503906,283.5167541503906,283.5167541503906,0.0,0.0,0.0,374,60000,0.0016962806907996613,0.02075105778020752,-0.009835457260413488,0.10536903273470234,0.2828426597340964,0.4109706928253174,1.0004886887232463,476.22061038017273,125
-43.2271728515625,-43.2271728515625,-43.2271728515625,0.0,185.4664764404297,185.4664764404297,185.4664764404297,0.0,0.0,0.0,499,80000,0.0009470488426246448,0.021571430623650363,-0.0064265271914988945,0.07865708642131648,0.29494834405989384,0.4104904449303945,1.0006959411621095,635.7169620990753,125
-21.852081298828125,-21.852081298828125,-21.852081298828125,0.0,110.5999526977539,110.5999526977539,110.5999526977539,0.0,0.0,0.0,624,100000,0.0019030166799537255,0.019339175536306166,-0.013122320801067013,0.052867477906184894,0.1352575946166083,0.4108483634630839,0.9989412594477336,797.0237910747528,125
-42.02204513549805,-42.02204513549805,-42.02204513549805,0.0,173.5829315185547,173.5829315185547,173.5829315185547,0.0,0.0,0.0,749,120000,0.0015981690926831409,0.033311331529586825,-0.00976968721129582,0.059196553945285266,0.10880752077686678,0.41175860810279846,1.000879882144928,965.0042657852173,124
-51.125728607177734,-51.125728607177734,-51.125728607177734,0.0,209.9163360595703,209.9163360595703,209.9163360595703,0.0,0.0,0.0,874,140000,0.0013413116863400015,0.02408629464082269,-0.020393768982383396,0.04626104625460381,0.0613348528758875,0.4118746959209442,0.9999349095980327,1132.3880052566528,123
-57.413856506347656,-57.413856506347656,-57.413856506347656,0.0,208.7833251953125,208.7833251953125,208.7833251953125,0.0,0.0,0.0,999,160000,0.0041416899223957445,0.03682738860541479,-0.013575091559228893,0.05063931330997341,0.11666696702737148,0.4120759636561076,1.0007458817799886,1300.7816321849823,123
-304.70721435546875,-304.70721435546875,-304.70721435546875,0.0,371.650390625,371.650390625,371.650390625,0.0,0.0,0.0,1124,180000,0.01435816774602281,0.03825724731589995,-0.01735992611177807,0.14942235382994015,0.0593740054834725,0.41159862068494163,1.000383981291453,1472.8722791671753,122
-46.398521423339844,-46.398521423339844,-46.398521423339844,0.0,199.14996337890625,199.14996337890625,199.14996337890625,0.0,0.0,0.0,1249,200000,0.0020752706930118924,0.03636571429311819,-0.012070420997977142,0.030669303695702303,0.057503851604492714,0.4119767930666606,0.9997474627494812,1643.0321877002716,121
-273.74554443359375,-273.74554443359375,-273.74554443359375,0.0,334.63323974609375,334.63323974609375,334.63323974609375,0.0,0.0,0.0,1374,220000,0.014086187302331866,0.02512990246676696,-0.017977148955961978,0.07503781502038862,0.027041894456339165,0.4117954000314077,1.0004666748364766,1814.654240846634,121
-377.94598388671875,-377.94598388671875,-377.94598388671875,0.0,400.61651611328125,400.61651611328125,400.61651611328125,0.0,0.0,0.0,1499,240000,0.042716621629657066,0.036681776339323006,-0.01638579586704825,0.15129423745750295,0.03515294452212935,0.41244667466481527,0.9995473108609517,1984.7891173362732,120
-51.5693473815918,-51.5693473815918,-51.5693473815918,0.0,172.63328552246094,172.63328552246094,172.63328552246094,0.0,0.0,0.0,1624,260000,0.0028112859153562263,0.03373678465060908,-0.01313140366047808,0.03988400837146522,0.0657299338113171,0.4134751606464386,0.9992929380416871,2154.203634262085,120
-71.61641693115234,-71.61641693115234,-71.61641693115234,0.0,290.8164367675781,290.8164367675781,290.8164367675781,0.0,0.0,0.0,1749,280000,0.0030902680349885487,0.045601095281111705,-0.004571701870536771,0.022198981754630222,0.054609445675232564,0.41392225289344786,1.000068979771932,2324.6854903697968,120
-207.99746704101562,-207.99746704101562,-207.99746704101562,0.0,312.7162780761719,312.7162780761719,312.7162780761719,0.0,0.0,0.0,1874,300000,0.009909914299208322,0.023821668976956242,-0.009931923063832442,0.03610646821204864,0.04701944273985755,0.4138400103251139,0.9991772265434266,2494.564913034439,120
