Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/TotalSteps,Train/StopIter,Train/KL,Train/LR,Loss/Loss_reward_critic,Loss/Loss_cost_critic,Loss/Loss_actor,Time/Rollout,Time/Update,Time/Total,Value/RewardAdv,Value/CostAdv
1.6983103141072442,0.0,480.73767441860474,12,240000,26,0.020478282123804092,0.0002927999999999999,0.0038967327776741035,1.8146039417680208e-06,-0.022293001976281653,232.28781270980835,106.057932138443,338.3457553386688,4.577636492086867e-09,-1.0915100073782824e-10
1.6726887284021812,0.0,444.84363636363634,13,260000,29,0.020062899217009544,0.0002921999999999999,0.004063699238149638,1.2141997861035807e-06,-0.02288103026531943,232.96201539039612,120.96156215667725,353.9235808849335,-2.2888182460434336e-09,2.0265578104528004e-10
1.6116095138235649,0.0,459.55086956521745,14,280000,16,0.023312276229262352,0.0002915999999999999,0.004456888051685348,8.450409780260234e-07,-0.019367001079113638,237.70169067382812,64.64017343521118,302.3418698310852,-3.6239622414058204e-09,-6.705522248573459e-11
1.7019843481226857,0.0,407.29920000000004,15,300000,24,0.020681671798229218,0.00029099999999999986,0.0040390527903816946,5.839013011913371e-07,-0.023449025811385502,251.38079380989075,97.60665988922119,348.98745799064636,-2.7465819840699623e-08,5.979090833552192e-11
1.6295320035316936,0.0,413.7054166666667,16,320000,17,0.020679408684372902,0.00029039999999999985,0.00428421823530157,3.9374300946415355e-07,-0.018689253967653717,248.07515740394592,68.3947479724884,316.4699113368988,-1.2493133638713516e-08,-1.4230608358367647e-10
1.6815379461101663,0.0,399.7810344827586,17,340000,16,0.02044571377336979,0.00028979999999999983,0.004813115536395204,3.67522007938702e-07,-0.020534729862421268,273.11738777160645,63.950798749923706,337.0681948661804,-8.392333938900265e-09,3.185122998683454e-11
1.7110640251566975,0.0,344.7896153846155,18,360000,23,0.023216256871819496,0.0002891999999999998,0.004400111103161563,1.8298405894992547e-07,-0.022524505783147217,252.934428691864,92.68509006500244,345.6195225715637,3.05175760217935e-08,-3.0547380597267804e-11
1.7541634465510083,0.0,347.29294117647055,19,380000,16,0.021808860823512077,0.0002885999999999998,0.00499983912993285,1.8477448744540699e-07,-0.020932318665051516,301.0416796207428,66.63115119934082,367.6728353500366,-4.76837147544984e-09,-2.0861624927537292e-11
1.7104305810228637,0.0,332.15240000000006,20,400000,16,0.02080412209033966,0.00028799999999999984,0.004094971120900537,7.781594945957352e-08,-0.021286175717017984,250.56271862983704,67.47953939437866,318.04226303100586,-1.4495848965623281e-08,1.4714895968381825e-11
1.7209656626438117,0.0,389.2078571428571,21,420000,14,0.02012912929058075,0.00028739999999999983,0.0042248666540977585,5.4663786307758195e-08,-0.019468941326014653,265.3892168998718,57.23727083206177,322.62649488449097,3.204345588869728e-08,-3.483146410188098e-11
1.7397690978022518,0.0,323.5853333333333,22,440000,11,0.021809760481119156,0.0002867999999999998,0.004692039954198258,3.983764712644913e-08,-0.018656466110259718,278.53321838378906,44.94945454597473,323.48267912864685,-3.2424924967244806e-08,-1.1175870992530257e-11
1.767976822598405,0.0,376.05714285714294,23,460000,16,0.02004636824131012,0.0002861999999999998,0.0041881769572157035,1.975272073675441e-08,-0.019224363485181604,244.9905571937561,65.69350814819336,310.68407249450684,-4.577636492086867e-09,-5.4948029633294926e-12
1.7320004264636926,0.0,389.8066666666667,24,480000,15,0.021779576316475868,0.0002855999999999998,0.004395309021930519,1.496809170622841e-08,-0.020289619987844405,260.9452574253082,62.07716655731201,323.02242970466614,-9.00268517511904e-08,-6.7055224220458065e-12
1.6966412072810768,0.0,398.1756097560976,25,500000,11,0.020584706217050552,0.00028499999999999977,0.004100136174107603,6.540681305019212e-09,-0.016945125398935057,224.9437689781189,45.368589878082275,270.3123641014099,-1.1615752981697369e-07,-1.1175870342008953e-12
1.6543020587720751,0.0,408.42999999999995,26,520000,9,0.020230595022439957,0.00028439999999999976,0.004915803935121577,7.426122262481151e-09,-0.015272744127903312,271.5203948020935,36.61780381202698,308.138201713562,2.9754637864698452e-08,-7.078051252745743e-12
1.6918734086483311,0.0,382.13391304347823,27,540000,13,0.02211134508252144,0.00028379999999999974,0.004220537917194561,3.8625454488682435e-09,-0.019327699675635107,242.01158475875854,52.40521597862244,294.4168047904968,1.3732909920349812e-08,2.700835432037363e-12
1.565798986539775,0.0,433.76520000000005,28,560000,10,0.020151009783148766,0.00028319999999999973,0.004413320346788976,3.0938313534957905e-09,-0.015649824986418787,250.9244077205658,40.75738477706909,291.6818015575409,2.2888182460434336e-09,-2.642627653162699e-12
1.7531736745277882,0.0,351.3979310344827,29,580000,13,0.021765898913145065,0.0002825999999999997,0.004824882663780002,2.645988226829327e-09,-0.01925514949681125,269.70887517929077,53.00418567657471,322.7130649089813,3.433227480087453e-09,2.887099847387331e-12
1.840906699017016,0.0,355.81156250000004,30,600000,8,0.021208805963397026,0.0002819999999999997,0.005638198012831255,2.035982294653481e-09,-0.013743455943535455,290.79109358787537,32.793503284454346,323.58460116386414,2.2888182460434336e-09,2.5494955539079323e-12
1.8223422525035773,0.0,316.2872,31,620000,8,0.022019393742084503,0.00028139999999999974,0.004942445701305061,8.951580690532786e-10,-0.013507321083802171,253.2875781059265,32.177154779434204,285.4647400379181,-4.806518560940276e-08,-2.08383419027236e-12
1.603807403783045,0.0,440.99,32,640000,5,0.02158014103770256,0.0002807999999999997,0.004797401484964898,4.649611657398127e-10,-0.008121785032934845,240.0524661540985,20.95555853843689,261.0080316066742,-3.890990996069377e-08,-8.149072237319255e-13
1.6788068142943424,0.0,339.71558823529415,33,660000,9,0.021486174315214157,0.0002801999999999997,0.005596717819902103,5.024184198680787e-10,-0.01575498811353129,299.7927236557007,37.00304865837097,336.79578375816345,7.247924482811641e-09,-5.122274132629556e-13
1.642316707679618,0.0,343.13714285714286,34,680000,9,0.022422850131988525,0.0002795999999999997,0.005232918039106433,3.3817299018025585e-10,-0.014448154680325094,266.511342048645,36.816075563430786,303.32742142677307,-5.56945778384943e-08,8.760252722880835e-13
1.76986672334326,0.0,314.53799999999995,35,700000,6,0.021387826651334763,0.0002789999999999997,0.005520305732295862,2.829912745314678e-10,-0.008978889504282937,276.78565764427185,24.76739525794983,301.55306220054626,-6.332397362029951e-08,9.3423294274253e-13
1.7965987229953537,0.0,298.1474285714286,36,720000,6,0.020769167691469193,0.00027839999999999967,0.0058815595012007395,2.464235356489686e-10,-0.011137010251678708,306.5521545410156,25.010319709777832,331.5624794960022,-1.9836425835251248e-08,-8.2654879034888e-13
1.7446381085519669,0.0,322.25548387096774,37,740000,4,0.022749125957489014,0.00027779999999999965,0.00577124322581584,1.9329378290880112e-10,-0.0060827217418878985,283.29815769195557,16.344667673110962,299.6428325176239,3.356933575560106e-08,5.704350837174021e-13
1.6716533532238937,0.0,306.8178125,38,760000,6,0.020786095410585403,0.00027719999999999964,0.006209514658755293,1.940118733820672e-10,-0.011508352229821954,288.70615434646606,24.964374542236328,313.6705324649811,-5.7220459481754915e-09,9.662471560714647e-13
1.7244848840510634,0.0,368.43399999999997,39,780000,5,0.020688720047473907,0.0002765999999999996,0.006036005893382973,1.7988234946226498e-10,-0.009070410802008246,280.8211350440979,20.986164093017578,301.8073031902313,-4.558562949341649e-08,-7.799826323012793e-13
1.7616688214689655,0.0,331.0893023255814,40,800000,6,0.021199515089392662,0.0002759999999999996,0.005652863152684194,1.493999184585943e-10,-0.010335764070105946,234.534343957901,24.897167921066284,259.4315164089203,-5.6457519548303026e-08,-4.278262856829973e-13
1.673276113522865,0.0,368.1014492753623,41,820000,7,0.02234693616628647,0.0002753999999999996,0.006015128751052862,1.5136807963903277e-10,-0.012311453699371902,304.5822262763977,29.78529143333435,334.36752343177795,-1.7929076889799944e-08,-1.9426806354989196e-13
1.7200895952323292,0.0,293.8568115942029,42,840000,4,0.02014436572790146,0.0002747999999999996,0.00583278563858483,1.4410994109687295e-10,-0.005263776686518623,303.8460760116577,16.679905652999878,320.525990486145,-2.0599363992346298e-08,0.0
1.7336040363848926,0.0,290.0166153846154,43,860000,7,0.021497778594493866,0.0002741999999999996,0.0058528531426908165,1.4146231647287828e-10,-0.010747042395317326,294.15195322036743,28.961257219314575,323.11321902275085,-3.662109193669494e-08,-1.8917488831936974e-13
1.6940466967763805,0.0,342.2425,44,880000,6,0.020030569285154343,0.0002735999999999996,0.005497762915768578,1.373703546932337e-10,-0.008646077160545971,269.5610382556915,25.111657857894897,294.67270255088806,-1.9836425835251248e-08,5.575202368453443e-14
1.596716835648387,0.0,374.30392857142857,45,900000,8,0.022699998691678047,0.00027299999999999964,0.005340316037468154,1.480842551453826e-10,-0.011856299805300185,269.8545479774475,33.5398690700531,303.3944227695465,-2.4414061883248905e-08,-1.2223608355978882e-13
1.6120939369503424,0.0,373.0592307692308,46,920000,4,0.020165301859378815,0.00027239999999999963,0.005241874193314451,1.3790009049965374e-10,-0.005563688690226656,260.2278583049774,16.810362339019775,277.0382242202759,2.8991697931246563e-08,1.9499565807531982e-13
1.7898216786616954,0.0,367.73377777777773,47,940000,5,0.021824251860380173,0.0002717999999999996,0.005276795561475971,1.4059900826790752e-10,-0.0076083496076087605,241.321613073349,21.985161542892456,263.3067784309387,-2.2888182460434336e-09,-3.9653969398454475e-14
1.6598266080105735,0.0,370.7146428571428,48,960000,5,0.02013200707733631,0.0002711999999999996,0.005395419470156534,1.4365732599991353e-10,-0.006533840279609631,267.74843740463257,21.09464693069458,288.84308981895447,-2.2888182460434336e-09,-2.743035833197016e-13
1.6940026049146122,0.0,381.90983050847456,49,980000,5,0.021840063855051994,0.00027059999999999964,0.00590199764205006,1.429688055642711e-10,-0.006407010307113012,276.4760456085205,20.913452625274658,297.38950848579407,-1.831054596834747e-08,-2.1391314284149865e-13
1.723819633206554,0.0,421.466,50,1000000,7,0.024228844791650772,0.0002699999999999996,0.0050868804434578765,1.3937621000337946e-10,-0.008673530707024429,224.53492665290833,28.41934299468994,252.95427227020264,-2.0599363992346298e-08,-2.3137543855682174e-13
1.639668306808856,0.0,449.0578260869564,51,1020000,6,0.02131534554064274,0.0002693999999999996,0.0054868910718546575,1.4519209279942233e-10,-0.007640642403100277,240.24650192260742,24.83489680290222,265.0814025402069,5.7983395862493126e-08,-1.429725614158009e-13
1.6319566072184442,0.0,392.5345161290322,52,1040000,6,0.022474661469459534,0.0002687999999999996,0.006535025142902892,1.3885692713060695e-10,-0.007685738546263994,284.19879603385925,24.032692193984985,308.2314908504486,-1.0681151962899094e-08,-5.115907477244155e-15
1.7621728895059086,0.0,303.42436363636364,53,1060000,2,0.02226363681256771,0.0002681999999999996,0.0062060667151293625,1.41983307471617e-10,0.002492428029747531,265.9783339500427,8.154720306396484,274.1330587863922,4.577636492086867e-09,-1.746229740938899e-14
1.7738506627365724,0.0,304.3312676056338,54,1080000,5,0.025611676275730133,0.00026759999999999957,0.006555456893679243,1.3937014651824026e-10,-0.005459613564867562,309.079393863678,20.402111530303955,329.4815106391907,-1.3351439953623867e-08,2.0008883330584204e-14
1.6774182377782498,0.0,357.4391836734694,55,1100000,4,0.025212373584508896,0.00026699999999999955,0.006015757013993046,1.3866151502210606e-10,-0.004114514481597624,247.7987711429596,16.227087259292603,264.0258638858795,-7.781981992138753e-08,-5.093170148324534e-15
1.5794065861544884,0.0,455.073,56,1120000,1,0.02081841602921486,0.00026639999999999954,0.005668638674274516,1.374953974557347e-10,0.009422648412446244,226.63180589675903,4.096761703491211,230.72857236862183,8.888244451554783e-08,-1.0331859879361e-13
1.534624995872027,0.0,440.37199999999996,57,1140000,3,0.022360237315297127,0.0002657999999999995,0.006071900612157914,1.3717218625692277e-10,-0.000820961965325351,265.9340777397156,11.81192660331726,277.7460083961487,-1.0681151962899094e-08,-4.3655746064571316e-14
1.6325711949848498,0.0,388.2498113207547,58,1160000,1,0.021132392808794975,0.0002651999999999995,0.0065582977450146275,1.477039401552303e-10,0.011802074041205663,262.8026671409607,4.027104616165161,266.82977771759033,-2.7465819840699623e-08,1.7098500146675057e-14
1.6569228117814068,0.0,339.7255555555556,59,1180000,3,0.020458614453673363,0.0002645999999999995,0.006946913031137154,1.4651265863099913e-10,-0.0015052274629251518,261.2911036014557,12.148280143737793,273.43939185142517,1.678466787780053e-08,-1.891748984837651e-14
1.6208190094143244,0.0,339.48492307692317,60,1200000,2,0.020878219977021217,0.0002639999999999995,0.006894914608912918,1.318871208718738e-10,0.00409963273981842,293.8331763744354,8.013176202774048,301.846360206604,6.217956638465694e-08,-3.387867726495895e-15
1.7694013180446342,0.0,322.16727272727275,61,1220000,3,0.021319761872291565,0.00026339999999999946,0.006198400161918392,1.4332008169291528e-10,-0.0015488359482048418,269.2956943511963,11.503203868865967,280.7989008426666,2.8228759774151513e-08,-6.5938363981183495e-15
1.622912898971736,0.0,338.2649230769231,62,1240000,3,0.020180054008960724,0.00026279999999999945,0.006668318943760266,1.3399005525830202e-10,-0.0013472318085936059,295.16852474212646,12.190376996994019,307.3589096069336,-3.128051773160223e-08,5.3660185188764576e-15
1.643524365834439,0.0,382.34159999999997,63,1260000,3,0.023429449647665024,0.00026219999999999943,0.006333078851842017,1.390613683029906e-10,-0.000740985179774233,252.00819301605225,12.469855308532715,264.4780550003052,-2.8991697931246563e-08,4.3655743523472474e-15
1.7756508976342336,0.0,327.4370370370371,64,1280000,1,0.022731594741344452,0.0002615999999999994,0.007214433221985547,1.408076392659903e-10,0.01004120160620243,277.98862409591675,4.133646011352539,282.12227606773376,-1.678466787780053e-08,-2.58296496984025e-14
1.6006010296540352,0.0,413.32367346938776,65,1300000,2,0.020779693499207497,0.0002609999999999994,0.0062855935161606,1.4024842229502634e-10,0.004771944429999152,268.57319951057434,8.568662405014038,277.1418688297272,-3.852844088214624e-08,4.802131999340209e-14
1.6177896226774047,0.0,353.4003030303031,66,1320000,1,0.021593652665615082,0.0002603999999999994,0.007651948419134743,1.5140074539734802e-10,0.008863158976308074,312.29706478118896,4.329402923583984,316.6264696121216,3.8146971692576415e-10,-1.8371792260239717e-14
1.7172174328704444,0.0,337.28938775510204,67,1340000,3,0.020998628810048103,0.0002597999999999994,0.006479396063267105,1.338364862669719e-10,-0.0015958132196507387,266.482524394989,13.109885215759277,279.5924143791199,-4.577636492086867e-09,-9.094946475628196e-14
1.5009865083976526,0.0,436.8867924528302,68,1360000,5,0.02265794947743416,0.00025919999999999936,0.006537958540129491,1.4082829233612124e-10,-0.006481208624288488,276.2445492744446,21.70080590248108,297.9453589916229,-7.629394005448376e-09,-1.4406395998020627e-13
1.6020714192852428,0.0,327.1323636363636,69,1380000,2,0.023783596232533455,0.0002585999999999994,0.0071817123243353145,1.394748300868075e-10,0.001550452553104764,281.1052520275116,8.833775997161865,289.93903374671936,-3.7002561015242463e-08,-8.731148704694495e-15
1.681161495964667,0.0,348.39358490566036,70,1400000,2,0.02330050989985466,0.0002579999999999994,0.006496192633766479,1.4056928126053248e-10,0.0031620171337653274,277.16499280929565,9.000372171401978,286.16537857055664,-2.6702879907247734e-08,-2.773958786874949e-15
1.6286470926224477,0.0,425.62979591836734,71,1420000,1,0.0230579636991024,0.00025739999999999937,0.007104822230665162,1.3567737088468276e-10,0.011364553938991726,266.21640825271606,4.329038143157959,270.54544973373413,-5.340575981449547e-09,1.9281287111090444e-14
1.618720479425217,0.0,377.5003703703705,72,1440000,5,0.024751562625169754,0.00025679999999999936,0.006597390303763147,1.3974986581515827e-10,-0.0050598254936119426,280.5958397388458,21.524254083633423,302.1200981140137,0.0,7.80346449892784e-14
1.5318180499575407,0.0,368.13019607843137,73,1460000,1,0.020215807482600212,0.00025619999999999934,0.0065897736094368345,1.2561324326057703e-10,0.010031714096677285,270.20868706703186,4.296489477157593,274.5051848888397,-5.035400363340159e-08,2.3283063777207284e-14
1.5310497710981268,0.0,426.73999999999995,74,1480000,4,0.021817650645971298,0.00025559999999999933,0.00733258421108805,1.4319913874336288e-10,-0.004847978346627027,268.9233305454254,17.242730617523193,286.16606426239014,3.013610694324598e-08,-4.3655746064571316e-14
1.705212970420055,0.0,384.2027586206897,75,1500000,1,0.023856403306126595,0.0002549999999999993,0.0075940120319565076,1.3246618955274806e-10,0.016950828686785012,291.3810987472534,4.125323295593262,295.5064251422882,1.602172794434864e-08,4.58385330289867e-14
1.5934012969044367,0.0,328.57066666666674,76,1520000,3,0.022923065349459648,0.0002543999999999993,0.007287143022456743,1.4042937519700548e-10,-0.0010139806338916191,296.59780406951904,12.942370414733887,309.54018092155457,-1.0681151962899094e-08,8.876668117999836e-14
1.6072561267852052,0.0,345.8737931034483,77,1540000,4,0.024685902521014214,0.0002537999999999993,0.007002590054544969,1.4794500911781252e-10,-0.0035734100128931644,292.7585732936859,17.415754318237305,310.1743369102478,0.0,4.05998422815107e-13
1.6420555260668424,0.0,414.62227272727273,78,1560000,1,0.02131149172782898,0.00025319999999999927,0.007584076647024852,1.2645742156655425e-10,0.014729189183622503,251.45374369621277,4.537274599075317,255.99102091789246,5.493163968139925e-08,1.7753336235999673e-13
1.7870330496148692,0.0,366.8560714285714,79,1580000,1,0.021701296791434288,0.00025259999999999926,0.0076034716687525235,1.4106906561868946e-10,0.00896097026086939,286.55407977104187,4.450735330581665,291.00482749938965,-9.918212917625624e-09,-4.411049010186489e-15
1.7426777002837754,0.0,330.1377777777777,80,1600000,4,0.023213425651192665,0.00025199999999999924,0.007868826210040588,1.4303315337638266e-10,-0.003976146015115439,304.3402659893036,17.706069946289062,322.0463399887085,-2.1362303925798187e-08,3.3196555279787956e-15
1.6342513939514858,0.0,368.42301886792455,81,1620000,2,0.02330297790467739,0.0002513999999999992,0.007154308801022962,1.524281457233714e-10,0.0032601213847367337,279.50510907173157,8.482930183410645,287.988050699234,-3.05175760217935e-08,1.4279066278444393e-14
1.708431810233862,0.0,312.3710810810811,82,1640000,2,0.021372763440012932,0.0002507999999999992,0.008944197180725562,1.2696171247027392e-10,0.004416133479450267,338.5712583065033,8.55379343032837,347.12505555152893,-2.8228759774151513e-08,-1.1823430519960609e-14
1.7178328144629422,0.0,329.28618181818183,83,1660000,1,0.03599393740296364,0.00025019999999999925,0.007709351869615408,1.619147782658587e-10,0.010286243193553755,286.5179889202118,4.41127610206604,290.92926716804504,-1.4114379887075756e-08,2.1827873032285658e-14
1.7687259357591962,0.08196721311475409,356.3806557377049,84,1680000,4,0.021425165235996246,0.00024959999999999924,0.007829797194196512,0.00960807368924693,-0.007115872265896001,299.14583253860474,16.728330373764038,315.8741729259491,-3.05175760217935e-08,3.8146971692576415e-10
1.7687464366290147,0.0,308.41490196078433,85,1700000,2,0.020517991855740547,0.0002489999999999992,0.006844148437043254,0.00023977537612938812,0.003983224483248525,266.7665071487427,8.47268033027649,275.2391953468323,-4.577636758540393e-08,-1.1324882004393189e-10
1.6846753456909063,0.0,344.5135384615384,86,1720000,2,0.02247663214802742,0.0002483999999999992,0.00808464860716186,0.0001304430960722754,0.004002639711403047,312.8230447769165,8.404911279678345,321.22795844078064,-5.340575981449547e-09,-1.4156102505491486e-11
1.6939385275707317,0.0625,287.5005555555556,87,1740000,2,0.021033577620983124,0.0002477999999999992,0.008803124044881984,0.015457224263421415,0.0038676071025359744,333.16075921058655,8.751128673553467,341.9118914604187,-9.155272984173735e-09,7.629394338515283e-10
1.7285645333148856,0.06818181818181818,306.3281818181818,88,1760000,2,0.02050285041332245,0.0002471999999999992,0.007919972229112213,0.0003270844228475685,0.0038576460437486156,315.248468875885,8.79629635810852,324.0447759628296,9.53674295089968e-09,7.15255701888573e-11
1.6019487604097622,0.020000000000000004,315.2989999999999,89,1780000,5,0.021713215857744217,0.00024659999999999916,0.0074802737114742735,0.00974017392679195,-0.007147605451175008,306.58319568634033,22.24033832550049,328.8235373497009,3.3378599884059668e-09,-1.9073485846288207e-10
1.7511286054445887,0.05846153846153846,324.10553846153846,90,1800000,3,0.02023674175143242,0.00024599999999999915,0.008048508228006138,0.0002943981167270442,0.002091902851685485,315.4814281463623,12.816885471343994,328.298317193985,-4.2724607851596375e-08,7.748603841895019e-11
1.7629418794698855,0.012000000000000002,343.01066666666674,91,1820000,2,0.020612014457583427,0.00024539999999999913,0.007903418656194601,0.0006115258296247952,0.005140431278858322,290.8457396030426,8.519679069519043,299.36542320251465,-3.051757735406113e-09,4.768371461572052e-11
1.7389770836946157,0.004666666666666667,306.8313333333333,92,1840000,4,0.029475679621100426,0.0002447999999999992,0.007786354097647789,0.00011185335889936592,-0.0021998119829133296,284.3780870437622,18.51105546951294,302.8891477584839,1.0681151962899094e-08,0.0
1.7013819897040172,0.0,336.97333333333336,93,1860000,1,0.029529089108109474,0.00024419999999999916,0.007875165681893262,5.418954080927703e-05,0.012536682191486367,297.28816270828247,4.823110580444336,302.1112766265869,-3.280639404579233e-08,0.0
1.5740731258419771,0.4775999999999999,363.0392,94,1880000,1,0.03170798346400261,0.00024359999999999917,0.008823507758506094,0.13685798401257518,0.011236530213881605,266.429087638855,4.478453159332275,270.9075446128845,4.577636492086867e-09,-7.629394338515283e-10
1.5922803455702585,0.3841666666666666,418.5704166666667,95,1900000,2,0.022694181650877,0.00024299999999999916,0.007346004598027173,0.018968204266024222,0.004771878280804847,266.00255131721497,9.636574268341064,275.6391294002533,1.0681151962899094e-08,-2.861022807554292e-10
1.6706959891021134,0.02754098360655738,340.81770491803286,96,1920000,5,0.023750854656100273,0.00024239999999999917,0.007663766655940027,0.0011463377413491662,-0.006103197587564731,298.1772880554199,21.782578706741333,319.95987033843994,1.3732909920349812e-08,-4.768371461572052e-11
1.6203429626842603,0.0,382.42319999999995,97,1940000,2,0.02418775111436844,0.00024179999999999918,0.007206318330930207,0.0005521950790916715,0.005736730845508198,267.98168992996216,8.342488527297974,276.32418274879456,-9.155273517080786e-08,-1.192092865393013e-11
1.579801873601873,0.0,417.9387234042553,98,1960000,3,0.02288871258497238,0.00024119999999999917,0.007174478535846875,0.00036167145523969657,0.0012378373170416322,260.19260430336,12.852097272872925,273.04470586776733,-3.890990996069377e-08,1.430511403777146e-10
1.6125320501544262,0.0,406.6270833333333,99,1980000,2,0.020419321954250336,0.00024059999999999915,0.007046707565881336,0.00023014309206369747,0.0058262772581424,261.36924052238464,8.448643207550049,269.81788635253906,-2.7465819840699623e-08,-1.6093253119020545e-10
1.6968366124884207,0.0,357.36470588235295,100,2000000,2,0.020390503108501434,0.00023999999999999917,0.007854363480106758,0.0001532060560071469,0.005655926707298897,319.962735414505,8.77876591682434,328.74151158332825,9.155272984173735e-09,-8.940696794024205e-11
1.6673765529357287,0.0,308.95365853658535,101,2020000,4,0.023145634680986404,0.00023939999999999918,0.00642393645793259,7.335573260357827e-05,9.93948970614864e-05,243.2733941078186,17.547534942626953,260.8209466934204,3.9672851670502496e-08,-1.3038515579710808e-11
1.540995266837199,0.0,465.4277777777778,102,2040000,2,0.020879317075014114,0.0002387999999999992,0.007195080413271825,1.3675144818641105e-05,0.0063414643831051195,279.3724319934845,9.121706247329712,288.49414014816284,-1.9836425835251248e-08,-1.870095744926914e-10
1.6338318558166183,0.0,423.24761904761897,103,2060000,1,0.02017192356288433,0.0002381999999999992,0.006719983782405004,2.9212187524744904e-06,0.006374810075464721,250.62793469429016,4.456822633743286,255.08475971221924,3.051757735406113e-09,-3.0547380597267804e-11
1.6838819860267193,0.0,375.00032786885254,104,2080000,3,0.02015797048807144,0.00023759999999999922,0.007980387709455623,9.553404846390972e-07,-0.0016052814029926816,297.12215304374695,13.479624509811401,310.60178112983704,-2.5177001816700795e-08,2.1606683456298903e-11
1.6844930608414315,0.0,337.40472727272726,105,2100000,2,0.02269359678030014,0.00023699999999999923,0.007512060933547041,3.0549496996992784e-07,0.004681583551969677,285.0766670703888,8.71755576133728,293.7942268848419,2.2888183792701966e-08,-9.126961339478434e-12
1.5994973783507678,0.0,404.67,106,2120000,1,0.023877279832959175,0.00023639999999999921,0.008199603412859737,1.8200044692911943e-07,0.013040944713706407,265.2367208003998,4.649366855621338,269.8860926628113,-3.051757735406113e-09,-5.88595838735273e-11
1.7468428442996267,0.0,344.8673684210526,107,2140000,1,0.02055220864713192,0.00023579999999999923,0.009138332560848885,1.413190444977841e-07,0.009439591639719832,287.04492115974426,4.568127393722534,291.6130533218384,-2.5939939973795845e-08,6.75208847167319e-12
1.6097356053354475,0.06444444444444446,405.2870370370371,108,2160000,1,0.02082967571914196,0.00023519999999999924,0.00890640342405762,0.013854059563248975,0.009851698757717594,280.29719591140747,4.278193712234497,284.57539558410645,1.1444091896350983e-08,-1.9073485846288207e-10
1.6777009864137344,0.047547169811320754,343.9784905660377,109,2180000,1,0.029995065182447433,0.00023459999999999925,0.009285015501855566,4.670989366087297e-07,0.011652686154118743,282.29957365989685,4.601310729980469,286.90088868141174,-3.2424924967244806e-08,-7.450580408706331e-13
