Metrics/EpRet,Metrics/EpRet/Min,Metrics/EpRet/Max,Metrics/EpRet/Std,Metrics/EpCost,Metrics/EpCost/Min,Metrics/EpCost/Max,Metrics/EpCost/Std,Eval/EpRet,Eval/EpCost,Train/Epoch,Train/TotalSteps,Loss/Loss_reward_critic,Loss/Loss_cost_critic,Loss/Loss_actor,Misc/Reward_critic_norm,Misc/Cost_critic_norm,Misc/Entropy,Misc/Ratio,Time/Total,Time/FPS
-0.03045368567109108,-0.03045368567109108,-0.03045368567109108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10000,0.04614488082006574,0.00018595225268427384,-0.0059671330847777425,0.05202055480331182,0.11899909358471632,0.8254660844802857,0.9990280151367188,30.691307067871094,325
-29.85677146911621,-29.85677146911621,-29.85677146911621,0.0,58.099998474121094,58.099998474121094,58.099998474121094,0.0,0.0,0.0,1,20000,0.6678448438644409,3.150599455833435,-0.00307073420040318,1.90929154753685,3.5243876695632936,0.826267546415329,0.9995242714881897,59.29261779785156,337
-34.6907958984375,-34.6907958984375,-34.6907958984375,0.0,66.1500015258789,66.1500015258789,66.1500015258789,0.0,0.0,0.0,2,30000,0.303823347389698,1.144644370675087,-0.0007145721016359019,1.1272821307182312,2.392348427325487,0.826914644241333,0.9989551842212677,88.24541902542114,339
-12.333480834960938,-12.333480834960938,-12.333480834960938,0.0,24.600000381469727,24.600000381469727,24.600000381469727,0.0,0.0,0.0,3,40000,0.18264925545081495,0.7023856703657657,-0.002661628488041856,0.927250212430954,1.6424247443675994,0.8269598066806794,1.0003052353858948,116.73785543441772,342
-32.51432418823242,-32.51432418823242,-32.51432418823242,0.0,64.30000305175781,64.30000305175781,64.30000305175781,0.0,0.0,0.0,4,50000,0.21265286500565708,0.8216674594208598,-0.0018977083218564062,1.2872707962989807,2.842304879426956,0.8267578601837158,1.0004823923110961,145.3248085975647,344
-26.347301483154297,-26.347301483154297,-26.347301483154297,0.0,52.849998474121094,52.849998474121094,52.849998474121094,0.0,0.0,0.0,5,60000,0.18527618497610093,0.7329812824726105,-0.0017537519088341113,0.37609903141856194,1.2017533674836158,0.8266325235366822,0.9998163223266602,174.65795612335205,343
-60.41321563720703,-60.41321563720703,-60.41321563720703,0.0,120.3499984741211,120.3499984741211,120.3499984741211,0.0,0.0,0.0,6,70000,0.2617290079593658,1.0321497678756715,-0.0005966266838377976,1.05714588239789,3.0460425496101378,0.826675820350647,0.999890923500061,204.9116563796997,341
-33.01443862915039,-33.01443862915039,-33.01443862915039,0.0,66.19999694824219,66.19999694824219,66.19999694824219,0.0,0.0,0.0,7,80000,0.3937202014029026,1.4883098736405374,-0.0013800737706898048,2.2377731561660767,3.9822050809860228,0.8268275678157806,1.00027636885643,234.91124391555786,340
-48.876102447509766,-48.876102447509766,-48.876102447509766,0.0,98.94999694824219,98.94999694824219,98.94999694824219,0.0,0.0,0.0,8,90000,0.18493144810199738,0.7234121978282928,-0.0013599303607106706,0.7949008420109749,1.4684887886047364,0.8269332468509674,0.9995400905609131,264.3002223968506,340
-15.587997436523438,-15.587997436523438,-15.587997436523438,0.0,29.75,29.75,29.75,0.0,0.0,0.0,9,100000,0.07300685606896877,0.2844048202037811,-0.0013498842179350268,0.8767469227313995,1.6474614977836608,0.8268815219402313,0.9998253524303437,303.6122224330902,329
-27.504196166992188,-27.504196166992188,-27.504196166992188,0.0,53.650001525878906,53.650001525878906,53.650001525878906,0.0,0.0,0.0,10,110000,0.05842965103220195,0.22920391811057925,-0.0039701990531945345,0.48028701432049276,1.021365262567997,0.8268026530742645,0.9999028623104096,369.48632431030273,297
-37.45652389526367,-37.45652389526367,-37.45652389526367,0.0,73.3499984741211,73.3499984741211,73.3499984741211,0.0,0.0,0.0,11,120000,0.11730169653892517,0.4645431935787201,-0.002875234011244032,0.33896524384617804,0.4425892360508442,0.8269062340259552,1.0004058957099915,442.0296676158905,271
-18.801193237304688,-18.801193237304688,-18.801193237304688,0.0,37.900001525878906,37.900001525878906,37.900001525878906,0.0,0.0,0.0,12,130000,0.11005067471414805,0.4396126054227352,0.0009109869693871176,0.7838750660419465,1.72419593334198,0.826941865682602,0.9994920432567597,513.4002025127411,253
-43.421783447265625,-43.421783447265625,-43.421783447265625,0.0,84.55000305175781,84.55000305175781,84.55000305175781,0.0,0.0,0.0,13,140000,0.2136478044092655,0.8476423174142838,-0.0004691886403772605,0.6473475605249405,1.2303994685411452,0.8270619869232178,1.000208330154419,585.1562185287476,239
-7.231095790863037,-7.231095790863037,-7.231095790863037,0.0,12.199999809265137,12.199999809265137,12.199999809265137,0.0,0.0,0.0,14,150000,0.020882812701165675,0.085394237190485,-0.0021020860045402935,0.9130944401025772,2.013957345485687,0.8271314918994903,1.000162559747696,649.3089489936829,231
-29.733524322509766,-29.733524322509766,-29.733524322509766,0.0,59.75,59.75,59.75,0.0,0.0,0.0,15,160000,0.054929794277995825,0.21906684935092927,-0.0020545467336425816,0.6673931568861008,1.448785412311554,0.827242785692215,0.9994906127452851,709.0939199924469,225
-22.113611221313477,-22.113611221313477,-22.113611221313477,0.0,44.45000076293945,44.45000076293945,44.45000076293945,0.0,0.0,0.0,16,170000,0.11671198084950447,0.4637003317475319,-0.004321524458844195,0.5210512727499008,0.9348085701465607,0.8271593689918518,1.0004915595054626,763.2307856082916,222
-15.656774520874023,-15.656774520874023,-15.656774520874023,0.0,30.649999618530273,30.649999618530273,30.649999618530273,0.0,0.0,0.0,17,180000,0.09613076709210873,0.3838571846485138,-0.001849344677196349,0.3619312817230821,0.9219777405261993,0.8272284090518951,1.0004276752471923,818.224942445755,219
-18.39722442626953,-18.39722442626953,-18.39722442626953,0.0,36.900001525878906,36.900001525878906,36.900001525878906,0.0,0.0,0.0,18,190000,0.03435925228986889,0.13767354739829898,-0.0033029020421626145,0.637611934542656,1.24968613833189,0.8274598002433777,1.0002559900283814,875.8969895839691,216
-25.059112548828125,-25.059112548828125,-25.059112548828125,0.0,50.54999923706055,50.54999923706055,50.54999923706055,0.0,0.0,0.0,19,200000,0.14940814152359963,0.5971610203385354,-0.0013915986440144578,0.7254422605037689,1.4898732990026473,0.8277678847312927,1.0002837777137756,935.2540190219879,213
-19.18505859375,-19.18505859375,-19.18505859375,0.0,38.599998474121094,38.599998474121094,38.599998474121094,0.0,0.0,0.0,20,210000,0.09829074330627918,0.3931227684020996,-0.000903341964122717,0.19372569359838962,0.32501799538731574,0.827778160572052,0.9997036576271057,991.5387461185455,211
-17.374588012695312,-17.374588012695312,-17.374588012695312,0.0,34.0,34.0,34.0,0.0,0.0,0.0,21,220000,0.03476664738263935,0.14096535854041575,-0.0020840168717874974,0.6097134575247765,1.3405570447444917,0.8276352703571319,0.9996053099632263,1048.6811127662659,209
-43.841102600097656,-43.841102600097656,-43.841102600097656,0.0,87.3499984741211,87.3499984741211,87.3499984741211,0.0,0.0,0.0,22,230000,0.2176245741546154,0.8645044177770614,-0.00017476028769269902,1.012505092471838,2.1428565263748167,0.8275127112865448,1.0001318335533143,1112.5079200267792,206
-30.462158203125,-30.462158203125,-30.462158203125,0.0,60.650001525878906,60.650001525878906,60.650001525878906,0.0,0.0,0.0,23,240000,0.16822646111249923,0.6731316670775414,-0.004703806757703433,0.6652937471866608,1.7267388582229615,0.8276914834976197,1.0005643129348756,1178.3568749427795,203
-35.16020584106445,-35.16020584106445,-35.16020584106445,0.0,70.69999694824219,70.69999694824219,70.69999694824219,0.0,0.0,0.0,24,250000,0.16564083844423294,0.6585665240883827,-0.0004496586149383752,0.4083749525249004,1.3171291671693326,0.8281481981277465,0.9998861193656922,1244.692860841751,200
-48.70915985107422,-48.70915985107422,-48.70915985107422,0.0,97.6500015258789,97.6500015258789,97.6500015258789,0.0,0.0,0.0,25,260000,0.16719032749533652,0.6604826062917709,-0.0005651589571864957,0.6117689169943332,1.2591719701886177,0.8285871565341949,1.000049465894699,1314.7686183452606,197
-30.41623878479004,-30.41623878479004,-30.41623878479004,0.0,61.099998474121094,61.099998474121094,61.099998474121094,0.0,0.0,0.0,26,270000,0.11739121116697789,0.46379605382680894,-0.0018493770255823439,0.37720526233315466,0.6554793551564216,0.8286143481731415,0.9994129955768585,1386.300894498825,194
-18.912656784057617,-18.912656784057617,-18.912656784057617,0.0,37.95000076293945,37.95000076293945,37.95000076293945,0.0,0.0,0.0,27,280000,0.0711317177861929,0.2816837154328823,-0.0020174423288880305,0.4722337255254388,1.194262981414795,0.8286899626255035,1.0004186749458313,1455.2699329853058,192
-28.764400482177734,-28.764400482177734,-28.764400482177734,0.0,58.349998474121094,58.349998474121094,58.349998474121094,0.0,0.0,0.0,28,290000,0.09205487444996834,0.3645400941371918,-0.00035096935264999907,0.23437789641320705,0.33741689287126064,0.8290094852447509,0.9996254503726959,1524.9800832271576,190
-21.794580459594727,-21.794580459594727,-21.794580459594727,0.0,43.599998474121094,43.599998474121094,43.599998474121094,0.0,0.0,0.0,29,300000,0.0630193654447794,0.2538120478391647,0.0008723338453588525,0.30241000168025495,0.8321285635232926,0.8295339822769165,1.0001810252666474,1592.2093064785004,188
-24.980831146240234,-24.980831146240234,-24.980831146240234,0.0,50.5,50.5,50.5,0.0,0.0,0.0,30,310000,0.07228038012981415,0.28973387479782103,0.000758442017827221,0.16250324472784997,0.23995930552482606,0.8301492393016815,0.9998559355735779,1659.8109834194183,186
-32.188331604003906,-32.188331604003906,-32.188331604003906,0.0,63.349998474121094,63.349998474121094,63.349998474121094,0.0,0.0,0.0,31,320000,0.10565854050219059,0.4203433245420456,-0.001751522097969449,0.24076235331594945,0.4755065981298685,0.8305736541748047,0.9998583137989044,1725.0508201122284,185
-22.870458602905273,-22.870458602905273,-22.870458602905273,0.0,45.099998474121094,45.099998474121094,45.099998474121094,0.0,0.0,0.0,32,330000,0.051772489212453365,0.20905900076031686,-0.0048440228720380675,0.6299653850495815,1.4105345070362092,0.8308746159076691,1.0006867527961731,1790.792895078659,184
-46.208091735839844,-46.208091735839844,-46.208091735839844,0.0,90.75,90.75,90.75,0.0,0.0,0.0,33,340000,0.10540042072534561,0.42361643016338346,-0.004027931571602838,0.5620665892958641,1.2674547836184502,0.8315478920936584,0.9996894121170044,1855.3812758922577,183
-40.57262420654297,-40.57262420654297,-40.57262420654297,0.0,79.44999694824219,79.44999694824219,79.44999694824219,0.0,0.0,0.0,34,350000,0.09493509382009506,0.37955102622509,-0.00365539632144376,0.26024519056081774,0.6302213639020919,0.8323811650276184,1.0004280865192414,1921.3709621429443,182
-3.8972339630126953,-3.8972339630126953,-3.8972339630126953,0.0,7.349999904632568,7.349999904632568,7.349999904632568,0.0,0.0,0.0,35,360000,0.013223683193791658,0.05221084896475077,-0.0034275927883573587,0.8723575145006179,1.8995295256376266,0.83319011926651,1.0001009166240693,1983.9522218704224,181
-44.41286087036133,-44.41286087036133,-44.41286087036133,0.0,88.75,88.75,88.75,0.0,0.0,0.0,36,370000,0.14575904682278634,0.583279837667942,-0.0019668096503988155,0.9405485384166241,1.859884262830019,0.8338041186332703,0.9991260588169097,2047.8809254169464,180
-16.078580856323242,-16.078580856323242,-16.078580856323242,0.0,31.450000762939453,31.450000762939453,31.450000762939453,0.0,0.0,0.0,37,380000,0.051379235833883284,0.20442732870578767,-0.0015270089152688237,0.5519540704786777,1.102903713285923,0.8340019285678864,0.999862539768219,2109.176771879196,180
-26.99094581604004,-26.99094581604004,-26.99094581604004,0.0,54.20000076293945,54.20000076293945,54.20000076293945,0.0,0.0,0.0,38,390000,0.07056503295898438,0.28315770626068115,-0.0015816232401586693,0.3583109453320503,0.6489126697182656,0.8343665480613709,1.0005688071250916,2168.066752433777,179
-22.41287612915039,-22.41287612915039,-22.41287612915039,0.0,44.849998474121094,44.849998474121094,44.849998474121094,0.0,0.0,0.0,39,400000,0.07048000246286393,0.28122301399707794,-0.00172712180730894,0.256104040145874,0.5306904792785645,0.8347468197345733,0.9999920845031738,2227.7214143276215,179
-21.155986785888672,-21.155986785888672,-21.155986785888672,0.0,41.70000076293945,41.70000076293945,41.70000076293945,0.0,0.0,0.0,40,410000,0.08258490059524774,0.3324054069817066,-0.0030699695439636797,0.34208070039749144,0.9301146447658539,0.8352147161960601,1.000410830974579,2289.8834874629974,179
-13.616291999816895,-13.616291999816895,-13.616291999816895,0.0,26.799999237060547,26.799999237060547,26.799999237060547,0.0,0.0,0.0,41,420000,0.029121559602208434,0.11723032370209693,-0.005364225913323484,0.6464771173894406,1.2807666875422001,0.835786783695221,0.9999021470546723,2352.959812402725,178
