Metrics/EpRet,Metrics/EpRet/Min,Metrics/EpRet/Max,Metrics/EpRet/Std,Metrics/EpCost,Metrics/EpCost/Min,Metrics/EpCost/Max,Metrics/EpCost/Std,Eval/EpRet,Eval/EpCost,Train/Epoch,Train/TotalSteps,Loss/Loss_reward_critic,Loss/Loss_cost_critic,Loss/Loss_actor_improve,Loss/Loss_actor_expected_improve,Misc/Reward_critic_norm,Misc/Cost_critic_norm,Misc/Entropy,Misc/Ratio,Misc/KL,Time/Total,Time/FPS
-0.0019036649027839303,-0.0019036649027839303,-0.0019036649027839303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10000,2.318788210686762e-05,0.0,-0.0038076164200901985,-0.038061439990997314,0.0008985526801552624,0.001687259878963232,0.4125617891550064,1.0000653266906738,-3.144382208120078e-05,215.70276880264282,46
-0.0003605831880122423,-0.0003605831880122423,-0.0003605831880122423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20000,0.005525993416085839,9.226927616268199e-05,-0.0009256998018827289,-0.00926601979881525,0.6038479506969452,1.0112003684043884,0.41269782185554504,0.9999964833259583,-0.0004581024550134316,493.54683780670166,40
0.00044778850860893726,0.00044778850860893726,0.00044778850860893726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,30000,0.010285756783559918,0.0003473242658191822,-0.000991291890386492,-0.009917216375470161,0.7771148979663849,0.18813686072826385,0.4131989926099777,1.000025898218155,-0.0019167130813002586,778.5589375495911,38
0.001232180162332952,0.001232180162332952,0.001232180162332952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,40000,0.0027356044156476855,3.5333442979013086e-05,-0.0010785530903376639,-0.010794383473694324,0.3518458157777786,0.20102868229150772,0.4131566137075424,0.9999371469020844,0.00025806540361372754,1039.9365980625153,38
6.23815003564232e-06,6.23815003564232e-06,6.23815003564232e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,50000,0.00037678626540582627,-0.0001176556106772253,-0.0013801949680782855,-0.01379284169524908,0.12591244652867317,0.17907781898975372,0.4132767915725708,0.9999246895313263,-0.0003875803231494501,1320.7659044265747,37
-0.0014685126952826977,-0.0014685126952826977,-0.0014685126952826977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,60000,0.0022309685009531677,0.00017029299903661976,-0.0010293629602529109,-0.010277514811605215,0.26518505811691284,0.10697890445590019,0.41343334317207336,0.9998936951160431,-0.000541108165634796,1581.8148410320282,37
-0.001503780484199524,-0.001503780484199524,-0.001503780484199524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,70000,0.0020836603362113237,0.0003110921509563991,-0.0010990449227392673,-0.010990623384714127,0.2275303602218628,0.26264647394418716,0.4133031517267227,1.0001359581947327,0.0006093786505516618,1862.9427263736725,37
-3.5621458209789125e-06,-3.5621458209789125e-06,-3.5621458209789125e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,80000,0.0007680355047341436,-0.0002782347546426145,-0.0010646570881363004,-0.010653571225702763,0.12617004290223122,0.3268904387950897,0.41324080526828766,1.0001173615455627,0.0003390267083887011,2134.529726266861,37
-0.0007815489661879838,-0.0007815489661879838,-0.0007815489661879838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,90000,9.615049566491507e-05,0.00016389956364859515,-0.001812717819120735,-0.01813129335641861,0.0392551776021719,0.16554030776023865,0.41325996816158295,0.9999820590019226,1.925276592373848e-05,2407.8637664318085,37
0.0014293263666331768,0.0014293263666331768,0.0014293263666331768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,100000,0.00010767041385406628,-8.016853412851077e-05,-0.0020540469558909535,-0.020542982034385204,0.04893931467086077,0.21815162897109985,0.41332434117794037,1.0000352263450623,-0.0001618653695913963,2705.475033044815,36
