Metrics/EpRet,Metrics/EpRet/Min,Metrics/EpRet/Max,Metrics/EpRet/Std,Metrics/EpCost,Metrics/EpCost/Min,Metrics/EpCost/Max,Metrics/EpCost/Std,Eval/EpRet,Eval/EpCost,Train/Epoch,Train/TotalSteps,Loss/Loss_reward_critic,Loss/Loss_actor,Misc/Reward_critic_norm,Misc/Entropy,Misc/Ratio,Time/Total,Time/FPS
-0.13862620294094086,-0.13862620294094086,-0.13862620294094086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10000,0.019551067799329757,-0.010807281239516974,0.04771824274212122,0.412598517537117,1.0003611326217652,66.61125230789185,150
-6.6468305587768555,-6.6468305587768555,-6.6468305587768555,0.0,61.45000076293945,61.45000076293945,61.45000076293945,0.0,0.0,0.0,1,20000,1.5034650206565856,-0.00038752357208169384,2.1878293812274934,0.4126669704914093,0.9999514698982239,122.33528518676758,163
-10.489072799682617,-10.489072799682617,-10.489072799682617,0.0,102.69999694824219,102.69999694824219,102.69999694824219,0.0,0.0,0.0,2,30000,0.769224701449275,-0.002746893216442103,2.4321453988552095,0.41283242404460907,0.9992292404174805,177.13156175613403,169
-1.688818335533142,-1.688818335533142,-1.688818335533142,0.0,12.899999618530273,12.899999618530273,12.899999618530273,0.0,0.0,0.0,3,40000,0.10168173518031835,-0.0009704232107778099,0.8841491729021073,0.41298889815807344,1.0005112409591674,242.02968168258667,165
-9.538540840148926,-9.538540840148926,-9.538540840148926,0.0,89.6500015258789,89.6500015258789,89.6500015258789,0.0,0.0,0.0,4,50000,1.5259387403726579,-0.0009106924798793159,2.4035488069057465,0.41308720111846925,1.0005456387996674,310.8494963645935,160
-7.529412269592285,-7.529412269592285,-7.529412269592285,0.0,70.9000015258789,70.9000015258789,70.9000015258789,0.0,0.0,0.0,5,60000,0.8174466088414192,-0.000553029613103151,2.257332170009613,0.4130429059267044,1.0003653764724731,378.8882601261139,158
-5.448787212371826,-5.448787212371826,-5.448787212371826,0.0,56.45000076293945,56.45000076293945,56.45000076293945,0.0,0.0,0.0,6,70000,0.3864688739180565,-4.196588974592075e-05,1.5664995908737183,0.41289041340351107,1.0001558184623718,437.7450518608093,159
-5.721715450286865,-5.721715450286865,-5.721715450286865,0.0,56.20000076293945,56.20000076293945,56.20000076293945,0.0,0.0,0.0,7,80000,0.33631463535130024,-0.000639107951209894,1.2801721066236496,0.4128135919570923,0.9999886989593506,494.64934945106506,161
-1.725717306137085,-1.725717306137085,-1.725717306137085,0.0,16.899999618530273,16.899999618530273,16.899999618530273,0.0,0.0,0.0,8,90000,0.12419409528374672,-0.002955536397704783,1.3836041927337646,0.41272816359996795,0.9993227303028107,550.4839262962341,163
-2.573300361633301,-2.573300361633301,-2.573300361633301,0.0,23.450000762939453,23.450000762939453,23.450000762939453,0.0,0.0,0.0,9,100000,0.31605486273765565,0.00015279165697288378,1.177279245853424,0.41271190643310546,0.9995488405227662,611.1519503593445,163
-5.2783122062683105,-5.2783122062683105,-5.2783122062683105,0.0,53.04999923706055,53.04999923706055,53.04999923706055,0.0,0.0,0.0,10,110000,0.6430934891104698,-0.0006334858123515641,2.0394151866436006,0.4127098798751831,1.0005737662315368,677.6563291549683,162
-15.211504936218262,-15.211504936218262,-15.211504936218262,0.0,151.0500030517578,151.0500030517578,151.0500030517578,0.0,0.0,0.0,11,120000,1.1239178478717804,-0.0014361140132183258,3.19483625292778,0.4127380460500717,0.9993573009967804,745.0171008110046,161
-4.8085432052612305,-4.8085432052612305,-4.8085432052612305,0.0,48.599998474121094,48.599998474121094,48.599998474121094,0.0,0.0,0.0,12,130000,0.3260148301720619,-0.001030932956615005,1.0542021363973617,0.4127564340829849,1.000261229276657,806.4171624183655,161
-5.2420454025268555,-5.2420454025268555,-5.2420454025268555,0.0,52.349998474121094,52.349998474121094,52.349998474121094,0.0,0.0,0.0,13,140000,0.4569122612476349,-0.0010967626772727778,0.5390334144234658,0.4127512753009796,0.9996665358543396,863.1334245204926,162
-3.515699863433838,-3.515699863433838,-3.515699863433838,0.0,34.70000076293945,34.70000076293945,34.70000076293945,0.0,0.0,0.0,14,150000,0.2670909002423286,-0.0006243085331655962,1.0403508365154266,0.41277168691158295,0.9998682916164399,924.8481047153473,162
-3.7655646800994873,-3.7655646800994873,-3.7655646800994873,0.0,35.650001525878906,35.650001525878906,35.650001525878906,0.0,0.0,0.0,15,160000,0.3028213232755661,-0.001429072349229843,0.7511798322200776,0.4127964317798615,0.9997718811035157,988.937332868576,161
-4.718677043914795,-4.718677043914795,-4.718677043914795,0.0,47.25,47.25,47.25,0.0,0.0,0.0,16,170000,0.42768996953964233,-0.0002506494297034756,0.7998748600482941,0.41289383769035337,0.9998943626880645,1050.3388328552246,161
-4.014064311981201,-4.014064311981201,-4.014064311981201,0.0,42.29999923706055,42.29999923706055,42.29999923706055,0.0,0.0,0.0,17,180000,0.26893971748650075,-0.002394253987902761,1.0895901709794997,0.413083815574646,0.9998087882995605,1113.5807301998138,161
-6.483392238616943,-6.483392238616943,-6.483392238616943,0.0,64.19999694824219,64.19999694824219,64.19999694824219,0.0,0.0,0.0,18,190000,0.6594786778092384,-0.0004065824388922223,1.714423280954361,0.41335253715515136,0.9997050106525421,1171.9012451171875,162
-9.982614517211914,-9.982614517211914,-9.982614517211914,0.0,99.1500015258789,99.1500015258789,99.1500015258789,0.0,0.0,0.0,19,200000,0.7365120112895965,-0.0001816353067336518,1.4013679146766662,0.41362490355968473,0.9997329533100128,1233.8074042797089,162
-1.8897072076797485,-1.8897072076797485,-1.8897072076797485,0.0,18.200000762939453,18.200000762939453,18.200000762939453,0.0,0.0,0.0,20,210000,0.20964632518589496,-0.001448195465388702,1.4220689952373504,0.4136777877807617,1.0009238243103027,1298.0113143920898,161
-1.5055742263793945,-1.5055742263793945,-1.5055742263793945,0.0,15.300000190734863,15.300000190734863,15.300000190734863,0.0,0.0,0.0,21,220000,0.15866961665451526,-0.0013297541516157807,1.3465284943580627,0.41364300847053526,0.9991629421710968,1361.9031915664673,161
-5.103321552276611,-5.103321552276611,-5.103321552276611,0.0,50.75,50.75,50.75,0.0,0.0,0.0,22,230000,0.3576849875971675,-0.0019468017242662227,1.6663880467414856,0.4135825902223587,1.001162040233612,1428.6970591545105,160
-11.370756149291992,-11.370756149291992,-11.370756149291992,0.0,117.75,117.75,117.75,0.0,0.0,0.0,23,240000,1.0517312169075013,-0.0006060467466525665,2.2831857800483704,0.4136190593242645,1.000300645828247,1487.4919292926788,161
-5.647499084472656,-5.647499084472656,-5.647499084472656,0.0,53.599998474121094,53.599998474121094,53.599998474121094,0.0,0.0,0.0,24,250000,0.47955485582351687,-0.0014830338681314891,0.8253615111112594,0.4138652950525284,1.0000381886959075,1546.3815925121307,161
-2.823640823364258,-2.823640823364258,-2.823640823364258,0.0,27.649999618530273,27.649999618530273,27.649999618530273,0.0,0.0,0.0,25,260000,0.25918229967355727,-0.002708053208747874,1.052567481994629,0.4141988605260849,0.9985601603984833,1616.5384917259216,160
-4.125433921813965,-4.125433921813965,-4.125433921813965,0.0,36.400001525878906,36.400001525878906,36.400001525878906,0.0,0.0,0.0,26,270000,0.2655885165557265,-0.0008086034090284355,1.3967162489891052,0.41440382301807405,1.0002194702625276,1683.1919026374817,160
-2.6102499961853027,-2.6102499961853027,-2.6102499961853027,0.0,22.049999237060547,22.049999237060547,22.049999237060547,0.0,0.0,0.0,27,280000,0.19922744184732438,0.000459578352328549,0.9426685303449631,0.41467646062374114,0.9997830867767334,1744.87197971344,160
-7.151698112487793,-7.151698112487793,-7.151698112487793,0.0,71.1500015258789,71.1500015258789,71.1500015258789,0.0,0.0,0.0,28,290000,0.5364466339349747,-0.0007291637829585085,1.3355394035577774,0.41494035720825195,1.000848650932312,1799.282386302948,161
-1.2365952730178833,-1.2365952730178833,-1.2365952730178833,0.0,11.649999618530273,11.649999618530273,11.649999618530273,0.0,0.0,0.0,29,300000,0.11970868073403836,-0.0007347384557128134,1.180869421362877,0.4151377141475677,1.000042450428009,1851.838063955307,162
-5.905340671539307,-5.905340671539307,-5.905340671539307,0.0,62.599998474121094,62.599998474121094,62.599998474121094,0.0,0.0,0.0,30,310000,0.5887927681207656,0.0002988522104127256,1.1173045754432678,0.4152662128210068,1.0004483938217164,1904.1846332550049,162
-2.3546319007873535,-2.3546319007873535,-2.3546319007873535,0.0,24.649999618530273,24.649999618530273,24.649999618530273,0.0,0.0,0.0,31,320000,0.1954442195594311,-0.0013399542723037284,0.7419480979442596,0.4153065115213394,1.0002351224422454,1958.8125433921814,163
-7.300193786621094,-7.300193786621094,-7.300193786621094,0.0,74.3499984741211,74.3499984741211,74.3499984741211,0.0,0.0,0.0,32,330000,0.6473897635936737,-0.0008005530974932284,0.8665310427546501,0.4154851257801056,0.9994162797927857,2020.4900703430176,163
-6.415626525878906,-6.415626525878906,-6.415626525878906,0.0,64.0999984741211,64.0999984741211,64.0999984741211,0.0,0.0,0.0,33,340000,0.4747034966945648,-0.001357857416891406,0.8193520754575729,0.41575919687747953,0.9999683439731598,2087.8848960399628,162
-7.025498867034912,-7.025498867034912,-7.025498867034912,0.0,69.9000015258789,69.9000015258789,69.9000015258789,0.0,0.0,0.0,34,350000,0.6709252431988716,-0.0006958819813084105,2.027462196350098,0.4160370588302612,1.0000813126564025,2153.275311946869,162
-9.352724075317383,-9.352724075317383,-9.352724075317383,0.0,93.9000015258789,93.9000015258789,93.9000015258789,0.0,0.0,0.0,35,360000,0.8618318021297455,-0.002684705256838349,1.3900901466608047,0.4162609249353409,0.9995506286621094,2211.340676307678,162
-9.590189933776855,-9.590189933776855,-9.590189933776855,0.0,95.9000015258789,95.9000015258789,95.9000015258789,0.0,0.0,0.0,36,370000,0.7972871005535126,-0.0015851722365990196,1.1195284634828568,0.4163998752832413,0.9999389171600341,2266.812661409378,163
-3.9843246936798096,-3.9843246936798096,-3.9843246936798096,0.0,42.79999923706055,42.79999923706055,42.79999923706055,0.0,0.0,0.0,37,380000,0.34213618710637095,-0.0014712564780376524,1.3998285621404647,0.41652598083019254,1.0001845955848694,2323.5127007961273,163
-4.127706527709961,-4.127706527709961,-4.127706527709961,0.0,42.650001525878906,42.650001525878906,42.650001525878906,0.0,0.0,0.0,38,390000,0.3219564534723759,-0.0004503307282842428,0.9248232841491699,0.41669087409973143,1.0002589344978332,2382.1792590618134,163
-3.95597505569458,-3.95597505569458,-3.95597505569458,0.0,42.849998474121094,42.849998474121094,42.849998474121094,0.0,0.0,0.0,39,400000,0.4623045340180397,4.073758213785083e-06,1.1243939578533173,0.4167650878429413,1.0001558184623718,2447.1676247119904,163
-3.5658226013183594,-3.5658226013183594,-3.5658226013183594,0.0,35.650001525878906,35.650001525878906,35.650001525878906,0.0,0.0,0.0,40,410000,0.32903496623039247,-0.0004176181666227019,0.6403704822063446,0.4166515707969666,0.9999594032764435,2511.244149208069,163
-7.609869956970215,-7.609869956970215,-7.609869956970215,0.0,78.0,78.0,78.0,0.0,0.0,0.0,41,420000,0.7147227376699448,-0.00124493922030553,0.9260666698217392,0.4165292739868164,0.9998854994773865,2566.2752029895782,163
-5.107684135437012,-5.107684135437012,-5.107684135437012,0.0,55.650001525878906,55.650001525878906,55.650001525878906,0.0,0.0,0.0,42,430000,0.5173552691936493,-0.0008310321873915783,1.1540588915348053,0.41653441488742826,0.9998827099800109,2625.301418066025,163
-7.000164985656738,-7.000164985656738,-7.000164985656738,0.0,72.05000305175781,72.05000305175781,72.05000305175781,0.0,0.0,0.0,43,440000,0.6586921155452728,-0.00048339039636857706,0.9871580690145493,0.41654710173606874,1.0001131296157837,2683.926016330719,163
-3.736860990524292,-3.736860990524292,-3.736860990524292,0.0,38.20000076293945,38.20000076293945,38.20000076293945,0.0,0.0,0.0,44,450000,0.3587888114154339,-0.0015246877864561804,0.6858191907405853,0.4166556537151337,1.0010375022888183,2740.242884874344,164
-4.685481071472168,-4.685481071472168,-4.685481071472168,0.0,48.849998474121094,48.849998474121094,48.849998474121094,0.0,0.0,0.0,45,460000,0.44614394307136535,-0.00038485753690609137,0.36116391569375994,0.4168527752161026,1.0011484742164611,2797.887329339981,164
-6.521364688873291,-6.521364688873291,-6.521364688873291,0.0,69.44999694824219,69.44999694824219,69.44999694824219,0.0,0.0,0.0,46,470000,0.547844048589468,-0.0006413625138762313,2.3371798992156982,0.41714521050453185,1.00109201669693,2856.028659582138,164
-6.157539367675781,-6.157539367675781,-6.157539367675781,0.0,63.29999923706055,63.29999923706055,63.29999923706055,0.0,0.0,0.0,47,480000,0.5460878014564514,-0.00043912805554100485,0.3149912655353546,0.4174075543880463,0.9997237265110016,2909.087423801422,165
-11.368952751159668,-11.368952751159668,-11.368952751159668,0.0,115.55000305175781,115.55000305175781,115.55000305175781,0.0,0.0,0.0,48,490000,1.0001896142959594,-0.00037973585454674773,2.0611468881368635,0.41750084459781645,0.9998280584812165,2971.0106966495514,164
-1.4618202447891235,-1.4618202447891235,-1.4618202447891235,0.0,18.450000762939453,18.450000762939453,18.450000762939453,0.0,0.0,0.0,49,500000,0.201191758364439,-0.000927918710341924,1.5038923382759095,0.4175755351781845,1.0004604279994964,3037.153552532196,164
-6.631040096282959,-6.631040096282959,-6.631040096282959,0.0,68.30000305175781,68.30000305175781,68.30000305175781,0.0,0.0,0.0,50,510000,0.5161699429154396,-0.0007301714559696748,1.7873020410537719,0.41769530773162844,1.0005063176155091,3103.0952084064484,164
-3.2089176177978516,-3.2089176177978516,-3.2089176177978516,0.0,36.400001525878906,36.400001525878906,36.400001525878906,0.0,0.0,0.0,51,520000,0.2918845146894455,-0.001424475635890854,0.9087611466646195,0.41787050664424896,1.0001379430294037,3168.8163723945618,164
-3.9269630908966064,-3.9269630908966064,-3.9269630908966064,0.0,44.900001525878906,44.900001525878906,44.900001525878906,0.0,0.0,0.0,52,530000,0.40840651132166383,-0.0014577507760654917,1.1725192368030548,0.4181017607450485,1.0000426054000855,3231.1817400455475,164
-4.651589870452881,-4.651589870452881,-4.651589870452881,0.0,50.349998474121094,50.349998474121094,50.349998474121094,0.0,0.0,0.0,53,540000,0.40694388896226885,0.0008749146502116112,1.2378563821315764,0.41828371584415436,1.0001771986484527,3289.729700088501,164
-2.0594606399536133,-2.0594606399536133,-2.0594606399536133,0.0,28.350000381469727,28.350000381469727,28.350000381469727,0.0,0.0,0.0,54,550000,0.2425031539052725,-0.0012576028281518603,1.073090711236,0.4184297651052475,0.9995931267738343,3352.7415730953217,164
-4.027149200439453,-4.027149200439453,-4.027149200439453,0.0,44.75,44.75,44.75,0.0,0.0,0.0,55,560000,0.37205433249473574,-0.001427180116455995,0.518870185315609,0.418570014834404,0.9993867635726928,3416.71470952034,163
-6.10506534576416,-6.10506534576416,-6.10506534576416,0.0,67.19999694824219,67.19999694824219,67.19999694824219,0.0,0.0,0.0,56,570000,0.5265088677406311,-0.0013804086373839508,0.4486615002155304,0.41862974762916566,1.0007708311080932,3477.7723982334137,163
-11.637331008911133,-11.637331008911133,-11.637331008911133,0.0,118.55000305175781,118.55000305175781,118.55000305175781,0.0,0.0,0.0,57,580000,0.9888483285903931,-0.0014161847292818663,2.0723121643066404,0.4187319964170456,0.9999174892902374,3535.830951690674,164
-7.105745792388916,-7.105745792388916,-7.105745792388916,0.0,75.80000305175781,75.80000305175781,75.80000305175781,0.0,0.0,0.0,58,590000,0.5733564853668213,-0.001202341791940853,1.115027379989624,0.41872234344482423,0.9996707320213318,3590.702108860016,164
-5.226667404174805,-5.226667404174805,-5.226667404174805,0.0,57.20000076293945,57.20000076293945,57.20000076293945,0.0,0.0,0.0,59,600000,0.43548908531665803,-0.0005952415895549735,0.5659818068146706,0.4187796592712402,0.9999298512935638,3649.881112098694,164
